id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
012af312,2021-10-04,26116,294,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-05,26577,297,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-06,27090,299,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-07,27422,306,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-08,28014,312,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-09,28485,316,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-10,28964,321,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-11,29378,324,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-12,29851,324,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-13,30271,329,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-14,30816,333,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-15,31389,340,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-16,31849,347,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-17,32317,351,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-18,32783,353,,,,,,,,,-3,-2,-2,-3,0,-2,-2,2,1,3,2,3,4,1,-64.64,-55.09,-63.15,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-19,33236,354,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-20,33521,357,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-21,33896,362,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-22,34202,364,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-23,34453,365,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-24,34718,365,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-25,35070,366,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-26,35392,367,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-27,35723,367,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-28,36050,368,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-29,36345,369,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-30,36635,370,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-10-31,36925,370,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-01,37276,370,,,,,,,,,-1,2,2,-3,0,-2,-2,3,2,3,2,4,4,1,-69.32,-60.65,-68.51,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-02,37487,370,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-03,37694,371,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-04,37900,372,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-05,38113,372,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-06,38331,374,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-07,38679,375,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-08,38974,375,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-09,39197,375,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-10,39389,376,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-11,39580,377,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-12,39766,378,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-13,39952,379,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-14,40291,379,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-15,40484,379,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-16,40689,380,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-17,40831,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-18,40980,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-19,41109,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-20,41240,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-21,41348,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-22,41434,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-23,41497,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-24,41602,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-25,41671,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-26,41751,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-27,41825,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-28,41886,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-29,41945,381,,,,,,,,,-1,-1,2,-3,0,-2,-2,3,2,3,2,4,4,1,-66.2,-55.09,-64.94,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-11-30,42003,381,,,,,,,,,-1,-1,-1,-2,0,-1,-2,3,2,3,2,4,4,1,-57.86,-40.28,-55.42,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-01,42060,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-02,42086,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-03,42111,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-04,42148,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-05,42176,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-06,42209,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-07,42254,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-08,42294,381,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-09,42327,382,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-10,42353,382,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-11,42379,382,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-12,42408,382,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-13,42425,382,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-14,42434,382,,,,,,,,,-1,-1,1,2,0,0,-2,3,2,3,2,4,4,1,-59.17,-42.59,-56.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-15,42467,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-16,42495,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-17,42544,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-18,42573,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-19,42605,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-20,42641,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-21,42669,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-22,42691,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-23,42713,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-24,42731,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-25,42749,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-26,42766,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-27,42783,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-28,42787,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-29,42805,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-30,42822,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2021-12-31,42830,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-01,42837,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-02,42849,382,,,,,,,,,-2,-1,1,2,0,0,1,3,2,3,2,3,5,1,-59.37,-43.52,-57.14,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-03,42855,382,,,,,,,,,-2,-2,1,2,0,1,1,3,2,3,2,3,5,1,-63.54,-50.93,-61.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-04,42855,382,,,,,,,,,-2,-2,1,2,0,1,1,3,2,3,2,3,5,1,-63.54,-50.93,-61.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-05,42855,382,,,,,,,,,-2,-2,1,2,0,1,1,3,2,3,2,3,5,1,-63.54,-50.93,-61.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-06,42866,382,,,,,,,,,-2,-2,1,2,0,1,1,3,2,3,2,3,5,1,-63.54,-50.93,-61.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-07,42875,382,,,,,,,,,-2,-2,1,2,0,1,1,3,2,3,2,3,5,1,-63.54,-50.93,-61.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-08,42894,382,,,,,,,,,-2,-2,1,2,0,1,1,3,2,3,2,3,5,1,-63.54,-50.93,-61.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
012af312,2022-01-09,42905,382,,,,,,,,,-2,-2,1,2,0,1,1,3,2,3,2,3,5,1,-63.54,-50.93,-61.9,-75.0,2,Thailand,Narathiwat,,6.186445,101.73183575466,670002,THA,TH,764,THB,96,,"Narathiwat Province",,,THA.33_1
